pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.4859,2.5544,2.5544,2.4859,2026-05-29T14:32:17.066151Z,2026-05-29T14:32:17.066151Z
AUD/SEK,AUD,SEK,1,6.5806,6.7111,6.7111,6.5806,2026-05-29T14:32:17.067837Z,2026-05-29T14:32:17.067837Z
BDT/SEK,BDT,SEK,1,0.073052,0.077848,0.077848,0.073052,2026-05-29T14:32:17.064984Z,2026-05-29T14:32:17.064984Z
BHD/SEK,BHD,SEK,1,24.2152,24.8899,24.8899,24.2152,2026-05-29T14:32:17.078390Z,2026-05-29T14:32:17.078390Z
CAD/SEK,CAD,SEK,1,6.6392,6.7707,6.7707,6.6392,2026-05-29T14:32:17.045729Z,2026-05-29T14:32:17.045729Z
CHF/SEK,CHF,SEK,1,11.7198,11.9522,11.9522,11.7198,2026-05-29T14:32:16.825146Z,2026-05-29T14:32:16.825146Z
CNH/SEK,CNH,SEK,1,1.3502,1.3872,1.3872,1.3502,2026-05-29T14:32:17.065653Z,2026-05-29T14:32:17.065653Z
CNY/SEK,CNY,SEK,1,1.34047,1.39563,1.39563,1.34047,2026-05-29T14:32:17.044776Z,2026-05-29T14:32:17.044776Z
CZK/SEK,CZK,SEK,1,0.43943,0.4483,0.4483,0.43943,2026-05-29T14:32:17.082629Z,2026-05-29T14:32:17.082629Z
DKK/SEK,DKK,SEK,1,1.42838,1.45673,1.45673,1.42838,2026-05-29T14:32:17.047300Z,2026-05-29T14:32:17.047300Z
EGP/SEK,EGP,SEK,1,0.1718,0.1827,0.1827,0.1718,2026-05-29T14:32:17.063800Z,2026-05-29T14:32:17.063800Z
EUR/SEK,EUR,SEK,1,10.6721,10.884,10.884,10.6721,2026-05-29T14:07:21.640564Z,2026-05-29T14:07:21.640564Z
GBP/SEK,GBP,SEK,1,12.3171,12.561,12.561,12.3171,2026-05-29T14:32:17.045975Z,2026-05-29T14:32:17.045975Z
GIP/SEK,GIP,SEK,1,12.309891,12.568081,12.568081,12.309891,2026-05-29T14:32:17.111198Z,2026-05-29T14:32:17.111198Z
HKD/SEK,HKD,SEK,1,1.16528,1.19727,1.19727,1.16528,2026-05-29T14:32:17.079066Z,2026-05-29T14:32:17.079066Z
HUF/SEK,HUF,SEK,1,0.030129,0.030742,0.030742,0.030129,2026-05-29T14:32:17.044382Z,2026-05-29T14:32:17.044382Z
IDR/SEK,IDR,SEK,1,0.0005072,0.0005285,0.0005285,0.0005072,2026-05-29T14:32:17.065951Z,2026-05-29T14:32:17.065951Z
ILS/SEK,ILS,SEK,1,3.2521,3.3427,3.3427,3.2521,2026-05-29T14:32:17.081228Z,2026-05-29T14:32:17.081228Z
INR/SEK,INR,SEK,1,0.09548,0.0994,0.0994,0.09548,2026-05-29T14:32:17.079044Z,2026-05-29T14:32:17.079044Z
ISK/SEK,ISK,SEK,1,0.0736,0.0767,0.0767,0.0736,2026-05-29T14:32:17.080683Z,2026-05-29T14:32:17.080683Z
JPY/SEK,JPY,SEK,1,0.057529,0.058668,0.058668,0.057529,2026-05-29T14:32:16.911779Z,2026-05-29T14:32:16.911779Z
KES/SEK,KES,SEK,1,0.0699,0.073,0.073,0.0699,2026-05-29T14:32:17.047598Z,2026-05-29T14:32:17.047598Z
KRW/SEK,KRW,SEK,1,0.00604,0.006263,0.006263,0.00604,2026-05-29T14:32:17.070483Z,2026-05-29T14:32:17.070483Z
KWD/SEK,KWD,SEK,1,29.4869,30.3278,30.3278,29.4869,2026-05-29T14:32:17.064604Z,2026-05-29T14:32:17.064604Z
KZT/SEK,KZT,SEK,1,0.018591,0.019404,0.019404,0.018591,2026-05-29T14:32:17.065401Z,2026-05-29T14:32:17.065401Z
LKR/SEK,LKR,SEK,1,0.027182,0.028945,0.028945,0.027182,2026-05-29T14:32:17.046881Z,2026-05-29T14:32:17.046881Z
MAD/SEK,MAD,SEK,1,0.9883,1.0314,1.0314,0.9883,2026-05-29T14:32:17.045107Z,2026-05-29T14:32:17.045107Z
MXN/SEK,MXN,SEK,1,0.52516,0.53962,0.53962,0.52516,2026-05-29T14:32:17.062941Z,2026-05-29T14:32:17.062941Z
MYR/SEK,MYR,SEK,1,2.3091,2.36,2.36,2.3091,2026-05-29T14:32:17.079749Z,2026-05-29T14:32:17.079749Z
NOK/SEK,NOK,SEK,1,0.98934,1.00899,1.00899,0.98934,2026-05-29T14:32:17.081924Z,2026-05-29T14:32:17.081924Z
NZD/SEK,NZD,SEK,1,5.4844,5.5934,5.5934,5.4844,2026-05-29T14:32:17.047455Z,2026-05-29T14:32:17.047455Z
PEN/SEK,PEN,SEK,1,2.654694,2.764976,2.764976,2.654694,2026-05-29T14:32:17.103723Z,2026-05-29T14:32:17.103723Z
PHP/SEK,PHP,SEK,1,0.1472,0.1533,0.1533,0.1472,2026-05-29T14:32:17.080531Z,2026-05-29T14:32:17.080531Z
PKR/SEK,PKR,SEK,1,0.0322,0.0342,0.0342,0.0322,2026-05-29T14:32:17.044543Z,2026-05-29T14:32:17.044543Z
PLN/SEK,PLN,SEK,1,2.52357,2.57381,2.57381,2.52357,2026-05-29T14:32:17.046701Z,2026-05-29T14:32:17.046701Z
QAR/SEK,QAR,SEK,1,2.4882,2.5906,2.5906,2.4882,2026-05-29T14:32:17.107369Z,2026-05-29T14:32:17.107369Z
RON/SEK,RON,SEK,1,2.0318,2.0726,2.0726,2.0318,2026-05-29T14:32:17.066693Z,2026-05-29T14:32:17.066693Z
RSD/SEK,RSD,SEK,1,0.089866,0.093744,0.093744,0.089866,2026-05-29T14:32:17.092112Z,2026-05-29T14:32:17.092112Z
SAR/SEK,SAR,SEK,1,2.433,2.5004,2.5004,2.433,2026-05-29T14:32:16.902155Z,2026-05-29T14:32:16.902155Z
SGD/SEK,SGD,SEK,1,7.1778,7.32,7.32,7.1778,2026-05-29T14:32:17.066336Z,2026-05-29T14:32:17.066336Z
THB/SEK,THB,SEK,1,0.28069,0.28842,0.28842,0.28069,2026-05-29T14:32:17.066994Z,2026-05-29T14:32:17.066994Z
TND/SEK,TND,SEK,1,3.1187,3.2568,3.2568,3.1187,2026-05-29T14:32:17.045847Z,2026-05-29T14:32:17.045847Z
TRY/SEK,TRY,SEK,1,0.1975,0.2056,0.2056,0.1975,2026-05-29T14:32:17.085966Z,2026-05-29T14:32:17.085966Z
USD/SEK,USD,SEK,1,9.1663,9.3476,9.3476,9.1663,2026-05-29T14:32:17.081420Z,2026-05-29T14:32:17.081420Z
ZAR/SEK,ZAR,SEK,1,0.56393,0.57578,0.57578,0.56393,2026-05-29T14:32:17.046601Z,2026-05-29T14:32:17.046601Z
